symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert,earnings_passed
ALLE,Industrials,Allegion,2024-01-22,121.16,-1.44,28.65,9.47,11.54,0.667,53,15,33,37.6,11.36,2.6,False,True,112.26,7.41,0.895,False,124.61,-2.77,2.19,-2.13,8.0,12.0,659175.0,736741.0,0.667,510900.0,653900.0,676466.0,0.755,75.26,28,29,21,27.0,28,,True
HII,Industrials,Huntington Ingalls Industries,2024-01-22,242.77,-1.54,20.61,12.17,10.85,0.667,55,35,26,43.2,,,,,,,,,,,,,,,,,,,,,,,29,32,32,,32,,False
AOS,Industrials,A. O. Smith,2024-01-22,76.74,-1.84,19.9,12.62,10.83,0.667,59,37,25,45.6,,,,,,,,,,,,,,,,,,,,,,,30,32,32,,32,,False
LHX,Industrials,L3Harris,2024-01-22,199.66,-0.67,23.14,10.19,10.71,0.667,46,31,29,38.1,,,,,,,,,,,,,,,,,,,,,,,31,32,32,,32,,False
TXT,Industrials,Textron,2024-01-22,84.63,5.48,12.76,11.12,10.12,1.0,9,60,27,27.9,4.49,16.52,False,True,78.54,11.99,1.239,False,86.45,-2.1,7.67,5.1,11.0,9.0,1342445.0,1083477.0,1.222,1461300.0,1485360.0,1298580.0,1.125,96.15,32,7,8,17.2,17,剛爆發,True
PNR,Industrials,Pentair,2024-01-22,70.43,-0.04,26.0,4.66,8.82,0.667,43,21,43,36.4,,,,,,,,,,,,,,,,,,,,,,,33,32,32,,32,,False
CSX,Industrials,CSX Corporation,2024-01-22,34.14,2.08,21.45,5.44,8.6,1.0,28,32,41,31.8,,,,,,,,,,,,,,,,,,,,,,,34,32,32,,32,,False
ROL,Industrials,"Rollins, Inc.",2024-01-22,41.88,-1.01,20.22,7.16,8.39,0.667,52,36,36,44.0,,,,,,,,,,,,,,,,,,,,,,,35,32,32,,32,,False
RTX,Industrials,RTX Corporation,2024-01-22,86.07,7.45,15.05,5.01,8.13,1.0,3,56,42,26.7,3.46,2.64,False,True,79.32,9.1,1.162,False,97.86,-12.04,5.71,7.41,9.0,10.0,9238488.0,7948830.0,0.9,5987400.0,9955140.0,8729353.0,0.686,90.57,36,14,28,25.6,26,剛爆發,True
SNA,Industrials,Snap-on,2024-01-22,271.04,0.28,15.56,7.83,7.88,1.0,40,55,35,43.5,,,,,,,,,,,,,,,,,,,,,,,37,32,32,,32,,False
HUBB,Industrials,Hubbell Incorporated,2024-01-22,318.83,0.02,17.55,6.94,7.86,1.0,42,49,37,43.1,,,,,,,,,,,,,,,,,,,,,,,38,32,32,,32,剛爆發,False
JBHT,Industrials,J.B. Hunt,2024-01-22,201.36,3.34,24.66,0.88,7.44,1.0,15,27,51,25.8,-15.54,-1.72,False,True,187.76,9.87,1.644,False,203.59,-1.1,3.87,2.06,10.0,10.0,1001340.0,609130.0,1.0,508200.0,1036800.0,872206.0,0.583,96.56,39,6,30,24.0,24,剛爆發,False
J,Industrials,Jacobs Solutions,2024-01-22,110.84,5.69,4.61,9.7,7.43,1.0,7,75,32,32.4,-5.79,-0.02,False,True,104.81,5.63,1.004,False,113.83,-2.62,3.72,5.4,12.0,8.0,875495.0,871667.0,1.5,672792.0,834443.0,903866.0,0.744,94.81,40,9,22,24.0,24,剛爆發,False
EXPD,Industrials,Expeditors International,2024-01-22,126.18,2.15,21.28,2.71,7.21,1.0,26,33,48,32.5,,,,,,,,,,,,,,,,,,,,,,,41,32,32,,32,剛爆發,False
CPRT,Industrials,Copart,2024-01-22,48.06,-1.92,12.47,8.48,6.88,0.667,60,62,34,55.4,,,,,,,,,,,,,,,,,,,,,,,42,32,32,,32,剛爆發,False
NSC,Industrials,Norfolk Southern,2024-01-22,222.3,-0.9,27.86,0.28,6.88,0.667,50,17,53,40.7,,,,,,,,,,,,,,,,,,,,,,,42,32,32,,32,剛爆發,False
XYL,Industrials,Xylem Inc.,2024-01-22,109.05,-1.72,27.89,0.45,6.76,0.667,57,16,52,43.7,,,,,,,,,,,,,,,,,,,,,,,44,32,32,,32,剛爆發,False
UNP,Industrials,Union Pacific Corporation,2024-01-22,227.33,-2.13,19.84,4.46,6.66,0.667,61,38,45,50.9,,,,,,,,,,,,,,,,,,,,,,,45,32,32,,32,剛爆發,False
EME,Industrials,Emcor,2024-01-22,222.98,4.16,9.29,6.03,6.38,1.0,12,70,38,34.6,34.7,24.47,False,True,214.85,4.87,1.308,False,226.59,-1.59,2.44,3.79,12.0,8.0,303725.0,232200.0,1.5,302600.0,247740.0,267426.0,1.132,98.64,46,4,7,21.4,23,剛爆發,True
AME,Industrials,Ametek,2024-01-22,160.91,-0.83,17.64,3.67,6.04,0.667,49,48,46,48.1,,,,,,,,,,,,,,,,,,,,,,,47,32,32,,32,剛爆發,False
ITW,Industrials,Illinois Tool Works,2024-01-22,247.14,0.18,18.16,2.08,5.62,1.0,41,45,49,43.8,,,,,,,,,,,,,,,,,,,,,,,48,32,32,,32,剛爆發,False
VRSK,Industrials,Verisk Analytics,2024-01-22,239.8,2.21,9.22,5.46,5.59,1.0,25,71,40,41.8,,,,,,,,,,,,,,,,,,,,,,,49,32,32,,32,剛爆發,False
DOV,Industrials,Dover Corporation,2024-01-22,145.93,-2.52,17.18,3.65,5.49,0.667,64,50,47,56.4,,,,,,,,,,,,,,,,,,,,,,,50,32,32,,32,剛爆發,False
LUV,Industrials,Southwest Airlines,2024-01-22,28.53,4.19,35.52,-9.65,5.1,0.667,11,9,69,22.0,176.61,-3.12,False,True,26.57,17.53,0.859,False,37.04,-22.97,0.33,3.01,10.0,9.0,8293590.0,9658800.0,1.111,9929000.0,10775570.0,9861680.0,1.007,83.63,51,23,11,31.8,29,剛爆發,True
HON,Industrials,Honeywell Technologies,2024-01-22,189.15,-3.77,14.68,4.56,5.01,0.667,70,57,44,60.9,,,,,,,,,,,,,,,,,,,,,,,52,32,32,,32,剛爆發,False
EMR,Industrials,Emerson Electric,2024-01-22,91.02,-2.33,8.63,5.69,4.42,0.667,62,72,39,60.4,,,,,,,,,,,,,,,,,,,,,,,53,32,32,,32,剛爆發,False
NDSN,Industrials,Nordson Corporation,2024-01-22,244.19,-4.53,19.21,1.34,4.34,0.667,71,42,50,58.1,,,,,,,,,,,,,,,,,,,,,,,54,32,32,,32,剛爆發,False
OTIS,Industrials,Otis Worldwide,2024-01-22,84.79,-0.94,16.88,-0.78,3.6,0.333,51,51,54,51.6,,,,,,,,,,,,,,,,,,,,,,,55,32,32,,32,剛爆發,False
SWK,Industrials,Stanley Black & Decker,2024-01-22,85.43,-3.48,16.46,-2.68,1.91,0.333,69,52,57,61.5,,,,,,,,,,,,,,,,,,,,,,,56,32,32,,32,剛爆發,False
FTV,Industrials,Fortive,2024-01-22,55.15,0.46,13.88,-3.74,1.72,0.667,37,59,60,48.2,,,,,,,,,,,,,,,,,,,,,,,57,32,32,,32,剛爆發,False
PAYX,Industrials,Paychex,2024-01-22,110.05,1.54,11.23,-2.97,1.71,0.667,31,65,59,46.8,,,,,,,,,,,,,,,,,,,,,,,58,32,32,,32,剛爆發,False
PWR,Industrials,Quanta Services,2024-01-22,195.75,-9.04,19.11,-2.0,1.52,0.333,74,43,56,61.1,,,,,,,,,,,,,,,,,,,,,,,59,32,32,,32,剛爆發,False
CARR,Industrials,Carrier Global,2024-01-22,53.68,-3.38,19.78,-5.21,1.49,0.333,68,39,62,58.1,,,,,,,,,,,,,,,,,,,,,,,60,32,32,,32,剛爆發,False
ADP,Industrials,Automatic Data Processing,2024-01-22,222.48,1.34,10.56,-4.74,0.6,0.667,32,66,61,48.0,,,,,,,,,,,,,,,,,,,,,,,61,32,32,,32,剛爆發,False
CMI,Industrials,Cummins,2024-01-22,229.01,0.44,12.64,-5.62,0.46,0.667,38,61,65,50.3,,,,,,,,,,,,,,,,,,,,,,,62,32,32,,32,剛爆發,False
DAL,Industrials,Delta Air Lines,2024-01-22,38.44,-1.49,29.3,-13.08,0.41,0.333,54,12,72,45.0,9.88,4.32,False,True,37.82,11.59,0.683,False,48.08,-20.05,6.3,-2.37,11.0,9.0,11432627.0,16731255.0,1.222,8126600.0,17780990.0,15564806.0,0.522,81.39,63,25,31,41.4,30,剛爆發,True
FDX,Industrials,FedEx,2024-01-22,192.53,-0.56,10.44,-5.53,-0.29,0.333,45,67,64,55.4,,,,,,,,,,,,,,,,,,,,,,,64,32,32,,32,剛爆發,False
ROK,Industrials,Rockwell Automation,2024-01-22,290.75,-2.41,16.21,-8.29,-0.69,0.333,63,53,68,61.0,,,,,,,,,,,,,,,,,,,,,,,65,32,32,,32,剛爆發,False
IEX,Industrials,IDEX Corporation,2024-01-22,201.9,-3.37,9.88,-5.31,-1.03,0.333,67,68,63,66.5,,,,,,,,,,,,,,,,,,,,,,,66,32,32,,32,剛爆發,False
UPS,Industrials,United Parcel Service,2024-01-22,137.92,1.32,19.53,-13.45,-1.51,0.667,33,40,73,43.1,,,,,,,,,,,,,,,,,,,,,,,67,32,32,,32,剛爆發,False
DE,Industrials,Deere & Company,2024-01-22,380.44,-1.56,9.39,-7.18,-1.63,0.333,56,69,66,61.9,,,,,,,,,,,,,,,,,,,,,,,68,32,32,,32,剛爆發,False
ODFL,Industrials,Old Dominion,2024-01-22,193.4,-3.12,6.68,-7.99,-3.11,0.333,66,74,67,68.6,,,,,,,,,,,,,,,,,,,,,,,69,32,32,,32,剛爆發,False
LMT,Industrials,Lockheed Martin,2024-01-22,402.18,-5.15,-2.35,-2.93,-3.34,0.0,72,76,58,70.4,,,,,,,,,,,,,,,,,,,,,,,70,32,32,,32,剛爆發,False
CHRW,Industrials,C.H. Robinson,2024-01-22,82.66,1.16,8.35,-11.73,-3.49,0.667,34,73,71,53.1,,,,,,,,,,,,,,,,,,,,,,,71,32,32,,32,剛爆發,False
UAL,Industrials,United Airlines Holdings,2024-01-22,42.55,3.13,25.52,-21.45,-3.56,0.667,16,22,76,29.8,,,,,,,,,,,,,,,,,,,,,,,72,32,32,,32,剛爆發,False
NOC,Industrials,Northrop Grumman,2024-01-22,420.16,-6.45,-7.05,-1.79,-4.27,0.0,73,77,55,70.6,,,,,,,,,,,,,,,,,,,,,,,73,32,32,,32,剛爆發,False
JCI,Industrials,Johnson Controls,2024-01-22,54.66,-1.82,18.19,-17.09,-4.45,0.333,58,44,75,57.2,,,,,,,,,,,,,,,,,,,,,,,74,32,32,,32,剛爆發,False
GNRC,Industrials,Generac,2024-01-22,114.69,-11.26,39.53,-23.49,-4.68,0.333,75,6,77,54.7,8.37,-8.12,False,False,120.42,10.68,0.805,False,156.95,-26.93,-1.82,-11.97,11.0,9.0,655300.0,814066.0,1.222,531900.0,802180.0,754060.0,0.705,74.51,75,30,27,47.4,31,剛爆發,True
MMM,Industrials,3M,2024-01-22,75.4,-12.19,11.4,-11.55,-5.97,0.333,76,64,70,71.2,,,,,,,,,,,,,,,,,,,,,,,76,32,32,,32,剛爆發,False
BA,Industrials,Boeing,2024-01-22,205.47,-21.17,14.35,-13.92,-8.67,0.333,77,58,74,70.7,,,,,,,,,,,,,,,,,,,,,,,77,32,32,,32,剛爆發,False
CRWD,Information Technology,CrowdStrike,2024-01-22,72.58,13.7,67.98,86.57,63.71,1.0,7,3,1,4.6,10.85,32.62,False,True,62.73,11.98,1.212,False,76.89,-5.61,-0.08,12.82,11.0,9.0,14477381.0,11949644.0,1.222,11246000.0,13671720.0,14612693.0,0.77,97.2,1,14,18,9.6,8,吃老本,True
SMCI,Information Technology,Supermicro,2024-01-22,47.42,66.8,96.42,41.75,61.68,1.0,1,1,8,2.4,5.65,20.72,False,True,31.33,47.37,2.439,False,49.68,-4.56,12.0,60.73,11.0,9.0,83767727.0,34345666.0,1.222,50356000.0,90965900.0,75862133.0,0.664,100.0,2,1,22,5.6,4,,True
AMD,Information Technology,Advanced Micro Devices,2024-01-22,177.25,20.24,83.81,56.91,54.47,1.0,3,2,4,2.9,3.59,1.05,False,True,139.37,23.84,1.306,False,184.92,-4.15,1.73,21.35,12.0,8.0,95854066.0,73416712.0,1.5,107381200.0,109719560.0,95080113.0,1.129,100.0,3,1,7,3.0,1,,True
ANET,Information Technology,Arista Networks,2024-01-22,66.1,12.27,50.07,75.0,53.08,1.0,10,9,2,8.1,16.12,9.89,False,True,58.46,9.79,1.324,False,67.66,-2.3,0.34,11.22,12.0,8.0,6712633.0,5068750.0,1.5,5436400.0,6789000.0,6591786.0,0.825,100.0,4,1,16,5.2,3,,True
DELL,Information Technology,Dell Technologies,2024-01-22,81.08,10.58,28.25,61.71,40.56,1.0,13,32,3,16.7,29.19,53.07,False,True,72.21,10.46,1.278,False,81.87,-0.96,1.69,9.5,10.0,10.0,4393760.0,3436780.0,1.0,2927500.0,4285560.0,4285786.0,0.683,93.75,5,18,20,13.2,11,吃老本,True
GDDY,Information Technology,GoDaddy,2024-01-22,107.75,1.5,50.36,44.46,35.19,1.0,47,8,7,27.3,52.3,-4.25,False,True,102.68,5.7,1.247,False,109.75,-1.82,-0.27,1.09,11.0,9.0,1570454.0,1259100.0,1.222,887100.0,1648020.0,1562740.0,0.568,90.71,6,22,24,16.0,17,吃老本,True
WDC,Information Technology,Western Digital,2024-01-22,43.81,11.19,49.42,38.54,34.42,1.0,11,10,10,10.5,37.05,7.43,False,True,37.92,19.04,1.162,False,45.56,-3.83,6.32,11.08,13.0,7.0,10648928.0,9164950.0,1.857,25991393.0,14201372.0,11263325.0,2.308,100.0,7,1,1,3.4,2,剛爆發,True
PANW,Information Technology,Palo Alto Networks,2024-01-22,171.22,16.13,43.41,37.84,33.8,1.0,4,16,11,9.0,18.6,12.0,False,True,149.22,8.66,1.335,False,175.3,-2.33,1.39,15.11,10.0,10.0,7234280.0,5418780.0,1.0,4331200.0,6572000.0,6848706.0,0.632,97.98,8,13,23,13.0,10,,True
NVDA,Information Technology,Nvidia,2024-01-22,60.92,23.24,50.71,30.57,33.77,1.0,2,7,16,6.3,18.73,29.35,False,True,50.73,14.51,1.244,False,62.74,-2.89,2.59,23.5,14.0,5.0,484979571.0,389969400.0,2.8,390309000.0,449308500.0,496952600.0,0.785,100.0,9,1,17,7.4,7,剛爆發,True
FICO,Information Technology,Fair Isaac,2024-01-22,1196.36,2.78,41.06,45.02,33.47,1.0,39,20,6,26.7,-4.98,-4.0,False,True,1147.1,8.95,0.829,False,1307.14,-8.47,-5.07,2.2,10.0,10.0,154590.0,186580.0,1.0,407100.0,211960.0,184986.0,2.201,78.79,10,25,2,14.4,14,吃老本,False
STX,Information Technology,Seagate Technology,2024-01-22,85.98,5.94,33.73,45.28,32.56,1.0,23,25,5,20.0,290.81,12.22,False,True,77.47,11.72,1.185,False,87.51,-1.74,5.88,5.56,11.0,9.0,2772645.0,2340000.0,1.222,3071000.0,3238010.0,2828433.0,1.086,94.75,11,17,8,12.8,9,吃老本,True
AVGO,Information Technology,Broadcom,2024-01-22,117.39,7.94,44.38,35.26,30.71,1.0,17,13,12,14.8,0.94,1.03,False,True,103.22,16.45,1.163,False,125.15,-6.2,-0.52,6.99,11.0,9.0,29625272.0,25462222.0,1.222,25818000.0,30179900.0,28267266.0,0.913,92.68,12,19,13,15.0,15,吃老本,True
NOW,Information Technology,ServiceNow,2024-01-22,153.89,8.91,38.89,35.1,29.5,1.0,15,22,13,16.7,11.94,14.55,False,True,139.98,9.29,1.708,False,156.78,-1.84,2.71,9.33,14.0,6.0,7170535.0,4199333.0,2.333,8999500.0,7806100.0,6920233.0,1.3,100.0,13,1,5,6.6,5,剛爆發,True
APP,Information Technology,AppLovin,2024-01-22,44.3,11.17,22.31,41.71,29.23,1.0,12,44,9,21.0,11.22,-17.07,False,True,40.01,14.43,1.231,False,45.6,-2.85,7.68,8.98,11.0,9.0,2965481.0,2408366.0,1.222,2173500.0,3428800.0,2963940.0,0.733,98.34,14,12,19,14.2,13,,True
IBM,Information Technology,IBM,2024-01-22,174.04,14.59,33.0,33.65,28.72,1.0,5,26,14,13.1,1.86,3.5,False,True,150.8,19.91,1.223,False,182.85,-4.81,9.3,14.66,12.0,8.0,6199216.0,5067025.0,1.5,9895900.0,8232190.0,6613746.0,1.496,100.0,15,1,3,7.0,6,剛爆發,True
IT,Information Technology,Gartner,2024-01-22,460.83,2.15,41.46,31.34,26.58,1.0,44,19,15,30.7,30.68,13.89,False,True,443.24,6.15,1.282,False,471.44,-2.25,-0.87,3.18,10.0,10.0,445000.0,347190.0,1.0,206200.0,450530.0,406493.0,0.507,88.99,16,23,25,20.6,20,吃老本,True
CRM,Information Technology,Salesforce,2024-01-22,275.18,6.38,42.41,24.09,24.24,1.0,21,18,20,19.9,,,,,,,,,,,,,,,,,,,,,,,17,27,27,,27,吃老本,False
GEN,Information Technology,Gen Digital,2024-01-22,22.65,4.16,44.86,23.54,24.03,1.0,27,12,24,21.9,-0.21,0.82,False,True,21.35,6.16,1.237,False,22.87,-0.96,1.24,3.35,11.0,9.0,3225336.0,2607855.0,1.222,2883200.0,3092980.0,3104740.0,0.929,92.48,18,20,11,17.4,19,,False
WDAY,Information Technology,"Workday, Inc.",2024-01-22,288.63,4.55,40.1,22.82,22.58,1.0,25,21,26,24.0,,,,,,,,,,,,,,,,,,,,,,,19,27,27,,27,吃老本,False
INTU,Information Technology,Intuit,2024-01-22,628.42,2.77,33.95,25.71,22.04,1.0,40,24,18,30.8,,,,,,,,,,,,,,,,,,,,,,,20,27,27,,27,吃老本,False
CIEN,Information Technology,Ciena,2024-01-22,51.42,14.24,25.35,23.67,21.73,1.0,6,38,23,19.0,8.74,16.14,False,True,46.49,6.9,1.41,False,54.25,-5.22,-2.08,16.2,14.0,6.0,1821621.0,1291500.0,2.333,823300.0,1710840.0,1678220.0,0.491,100.0,21,1,26,14.0,12,剛爆發,True
MU,Information Technology,Micron Technology,2024-01-22,87.34,3.18,34.3,24.04,21.39,1.0,33,23,21,27.6,,,,,,,,,,,,,,,,,,,,,,,22,27,27,,27,,False
LRCX,Information Technology,Lam Research,2024-01-22,82.15,7.12,44.06,17.0,21.29,1.0,19,15,36,21.2,5.69,11.83,False,True,73.54,19.51,1.674,False,88.13,-6.78,1.54,5.55,9.0,11.0,14576555.0,8705909.0,0.818,16751000.0,14393600.0,12337733.0,1.358,95.52,23,16,4,16.4,18,剛爆發,True
AKAM,Information Technology,Akamai Technologies,2024-01-22,123.06,3.98,20.64,30.03,21.17,1.0,30,50,17,33.4,,,,,,,,,,,,,,,,,,,,,,,24,27,27,,27,,False
QCOM,Information Technology,Qualcomm,2024-01-22,143.12,4.21,42.47,17.97,20.66,1.0,26,17,32,24.5,,,,,,,,,,,,,,,,,,,,,,,25,27,27,,27,,False
PTC,Information Technology,PTC Inc.,2024-01-22,180.65,3.25,32.77,23.2,20.61,1.0,32,27,25,29.1,,,,,,,,,,,,,,,,,,,,,,,26,27,27,,27,,False
CDNS,Information Technology,Cadence Design Systems,2024-01-22,290.73,6.74,25.93,24.12,20.23,1.0,20,36,19,24.6,,,,,,,,,,,,,,,,,,,,,,,27,27,27,,27,,False
ADSK,Information Technology,Autodesk,2024-01-22,253.07,3.94,29.68,20.63,18.72,1.0,31,30,27,29.9,,,,,,,,,,,,,,,,,,,,,,,28,27,27,,27,,False
DDOG,Information Technology,Datadog,2024-01-22,123.95,2.12,51.75,10.48,18.71,1.0,45,6,45,33.3,33.46,27.69,False,True,118.7,13.27,0.753,False,136.07,-8.91,-4.88,0.28,12.0,8.0,3931316.0,5218300.0,1.5,4501600.0,5612620.0,4896626.0,0.919,83.9,29,24,12,23.6,22,,True
COHR,Information Technology,Coherent Corp.,2024-01-22,47.31,8.68,62.3,1.59,18.54,1.0,16,4,53,19.8,32.67,9.19,False,True,41.51,17.5,1.483,False,60.46,-21.75,2.47,5.58,10.0,9.0,2180310.0,1470666.0,1.111,1750000.0,2134870.0,1949413.0,0.898,96.95,30,15,14,20.8,21,剛爆發,True
ACN,Information Technology,Accenture,2024-01-22,354.08,6.13,28.4,18.51,17.89,1.0,22,31,30,26.3,,,,,,,,,,,,,,,,,,,,,,,31,27,27,,27,,False
KLAC,Information Technology,KLA Corporation,2024-01-22,58.75,3.11,31.25,17.93,17.56,1.0,34,28,33,32.0,,,,,,,,,,,,,,,,,,,,,,,32,27,27,,27,,False
MSFT,Information Technology,Microsoft,2024-01-22,396.23,7.42,22.72,19.87,17.47,1.0,18,41,28,26.9,,,,,,,,,,,,,,,,,,,,,,,33,27,27,,27,剛爆發,False
LITE,Information Technology,Lumentum,2024-01-22,55.27,5.44,53.23,5.56,17.45,1.0,24,5,49,23.3,20.69,6.31,False,True,48.59,13.55,1.446,False,65.16,-15.18,2.73,3.54,12.0,8.0,1067283.0,738287.0,1.5,1110100.0,1060030.0,982420.0,1.13,100.0,34,1,6,15.2,16,剛爆發,True
MRVL,Information Technology,Marvell Technology,2024-01-22,67.56,12.94,44.12,5.05,16.79,1.0,9,14,50,18.7,2.21,1.93,False,True,59.22,14.92,1.434,False,73.01,-7.47,-4.28,11.19,9.0,11.0,15552333.0,10843027.0,0.818,14228700.0,14403320.0,14476240.0,0.983,92.37,35,21,10,24.4,23,剛爆發,True
CDW,Information Technology,CDW Corporation,2024-01-22,221.29,1.04,15.81,24.01,16.22,1.0,49,58,22,46.3,,,,,,,,,,,,,,,,,,,,,,,36,27,27,,27,剛爆發,False
MPWR,Information Technology,Monolithic Power Systems,2024-01-22,590.04,-4.7,48.32,10.61,16.21,0.667,63,11,44,43.6,0.67,0.43,False,True,577.61,12.72,1.025,False,636.04,-7.23,-4.78,-5.42,8.0,12.0,469237.0,457908.0,0.667,376000.0,473110.0,442440.0,0.85,72.77,37,26,15,28.2,25,剛爆發,True
CTSH,Information Technology,Cognizant,2024-01-22,73.94,2.32,22.6,18.51,15.48,1.0,43,43,30,40.4,,,,,,,,,,,,,,,,,,,,,,,38,27,27,,27,剛爆發,False
FFIV,Information Technology,"F5, Inc.",2024-01-22,183.63,2.6,22.61,17.69,15.15,1.0,41,42,34,39.9,,,,,,,,,,,,,,,,,,,,,,,39,27,27,,27,剛爆發,False
APH,Information Technology,Amphenol,2024-01-22,49.38,1.59,27.26,15.54,14.99,1.0,46,34,38,40.8,,,,,,,,,,,,,,,,,,,,,,,40,27,27,,27,剛爆發,False
ADBE,Information Technology,Adobe Inc.,2024-01-22,613.93,2.9,20.82,16.08,13.97,1.0,37,48,37,40.3,,,,,,,,,,,,,,,,,,,,,,,41,27,27,,27,剛爆發,False
NTAP,Information Technology,NetApp,2024-01-22,84.1,0.47,23.34,15.44,13.67,1.0,51,39,39,45.0,,,,,,,,,,,,,,,,,,,,,,,42,27,27,,27,剛爆發,False
SNPS,Information Technology,Synopsys,2024-01-22,528.13,2.57,15.56,17.13,13.1,1.0,42,61,35,46.3,,,,,,,,,,,,,,,,,,,,,,,43,27,27,,27,剛爆發,False
AMAT,Information Technology,Applied Materials,2024-01-22,163.56,2.98,27.39,10.33,12.76,1.0,36,33,46,37.1,,,,,,,,,,,,,,,,,,,,,,,44,27,27,,27,剛爆發,False
MSI,Information Technology,Motorola Solutions,2024-01-22,317.57,4.16,20.08,12.73,12.43,1.0,27,51,42,37.2,,,,,,,,,,,,,,,,,,,,,,,45,27,27,,27,剛爆發,False
INTC,Information Technology,Intel,2024-01-22,43.07,-13.13,23.22,19.34,12.19,0.667,70,40,29,52.8,,,,,,,,,,,,,,,,,,,,,,,46,27,27,,27,剛爆發,False
FLEX,Information Technology,Flex Ltd.,2024-01-22,23.01,0.24,18.72,13.17,11.33,1.0,52,53,41,50.1,,,,,,,,,,,,,,,,,,,,,,,47,27,27,,27,剛爆發,False
TYL,Information Technology,Tyler Technologies,2024-01-22,430.62,2.99,18.43,10.23,10.47,1.0,35,54,47,43.1,,,,,,,,,,,,,,,,,,,,,,,48,27,27,,27,剛爆發,False
ROP,Information Technology,Roper Technologies,2024-01-22,540.22,0.97,15.75,11.95,10.16,1.0,50,59,43,51.3,,,,,,,,,,,,,,,,,,,,,,,49,27,27,,27,剛爆發,False
TEL,Information Technology,TE Connectivity,2024-01-22,139.36,2.83,25.64,2.12,8.18,1.0,38,37,51,40.3,,,,,,,,,,,,,,,,,,,,,,,50,27,27,,27,剛爆發,False
TDY,Information Technology,Teledyne Technologies,2024-01-22,418.96,-6.12,13.02,9.67,6.56,0.667,65,64,48,61.3,,,,,,,,,,,,,,,,,,,,,,,51,27,27,,27,剛爆發,False
JBL,Information Technology,Jabil,2024-01-22,122.62,-3.28,0.61,13.27,5.97,0.667,59,71,40,58.8,,,,,,,,,,,,,,,,,,,,,,,52,27,27,,27,剛爆發,False
ORCL,Information Technology,Oracle Corporation,2024-01-22,111.5,9.16,13.96,-0.42,5.57,0.667,14,63,54,36.7,0.95,3.46,False,True,106.35,10.16,1.082,False,123.0,-9.35,4.53,8.63,13.0,7.0,8273415.0,7648357.0,1.857,5541800.0,8934150.0,8175246.0,0.678,100.0,53,1,21,25.8,24,剛爆發,True
KEYS,Information Technology,Keysight Technologies,2024-01-22,155.93,-1.99,30.69,-4.16,5.1,0.333,56,29,60,48.7,,,,,,,,,,,,,,,,,,,,,,,54,27,27,,27,剛爆發,False
ADI,Information Technology,Analog Devices,2024-01-22,186.5,-2.33,21.35,-1.34,4.09,0.333,57,46,55,53.3,,,,,,,,,,,,,,,,,,,,,,,55,27,27,,27,剛爆發,False
AAPL,Information Technology,Apple Inc.,2024-01-22,190.27,-0.06,14.54,-1.48,2.88,0.333,53,62,56,56.3,,,,,,,,,,,,,,,,,,,,,,,56,27,27,,27,剛爆發,False
TER,Information Technology,Teradyne,2024-01-22,104.49,-2.82,25.94,-5.89,2.83,0.333,58,35,62,51.9,,,,,,,,,,,,,,,,,,,,,,,57,27,27,,27,剛爆發,False
CSCO,Information Technology,Cisco,2024-01-22,48.9,4.01,1.91,1.6,2.28,1.0,29,70,52,45.9,,,,,,,,,,,,,,,,,,,,,,,58,27,27,,27,剛爆發,False
NXPI,Information Technology,NXP Semiconductors,2024-01-22,205.86,-6.34,20.65,-2.74,2.21,0.333,66,49,58,59.3,,,,,,,,,,,,,,,,,,,,,,,59,27,27,,27,剛爆發,False
MCHP,Information Technology,Microchip Technology,2024-01-22,81.5,-3.61,20.91,-5.66,1.49,0.333,60,47,61,56.3,,,,,,,,,,,,,,,,,,,,,,,60,27,27,,27,剛爆發,False
GLW,Information Technology,Corning Inc.,2024-01-22,29.32,1.35,17.19,-6.91,1.18,0.667,48,56,65,53.8,,,,,,,,,,,,,,,,,,,,,,,61,27,27,,27,剛爆發,False
HPQ,Information Technology,HP Inc.,2024-01-22,27.02,-0.3,17.16,-6.38,1.02,0.333,54,57,63,56.7,,,,,,,,,,,,,,,,,,,,,,,62,27,27,,27,剛爆發,False
FTNT,Information Technology,Fortinet,2024-01-22,66.12,12.97,17.53,-13.91,0.67,0.667,8,55,69,34.3,12.58,10.69,False,True,57.08,12.07,0.935,False,81.24,-18.61,8.57,11.43,12.0,8.0,5940533.0,6356225.0,1.5,6691500.0,6822540.0,6643220.0,1.007,99.14,63,11,9,31.4,26,剛爆發,True
VRSN,Information Technology,Verisign,2024-01-22,200.07,-1.38,5.44,-2.48,-0.23,0.333,55,67,57,59.0,,,,,,,,,,,,,,,,,,,,,,,64,27,27,,27,剛爆發,False
